,BTC,ETH,LTC,XRP,ADA,AAPL,MSFT,AMZN,TSLA,GOOGL
,Daily Return,Daily Return,Daily Return,Daily Return,Daily Return,Daily Return,Daily Return,Daily Return,Daily Return,Daily Return
2017-08-07,1.667659885304353,1.7732774252465215,0.9175797070258617,1.9027174921928023,,1.0661251342642326,1.0492753623188398,1.0622169887063106,1.1518404410572405,0.9952329839626213
2017-08-08,1.6943588316455074,1.9492895998492503,0.979214395350168,2.0383320473880593,,1.0746509129967783,1.0549275362318833,1.0596156934111225,1.1844332738770882,0.9935913625457758
2017-08-09,1.6548361695563854,1.9619867327478553,0.967791282944829,1.9521459042995546,,1.0812298603651993,1.0502898550724629,1.051233741904405,1.1789524890546461,0.9892663215052404
2017-08-10,1.673222038777908,1.960052411213102,0.934287575259587,1.9204160526568328,,1.042696025778733,1.034927536231883,1.0243751003586148,1.1525863466839634,0.971913541272046
2017-08-11,1.7699428895469533,2.0264253948072843,0.9356456245152623,1.9121673542063298,,1.057196562835661,1.0507246376811585,1.0362254455922497,1.1605967245013789,0.9787536305089025
2017-08-14,1.8370058740441344,2.021225579273203,0.9290314152067647,1.9345400493733478,,1.0731068743286793,1.0665217391304338,1.0526146764438258,1.1798281173990601,0.9880561518710272
2017-08-15,1.8253976960578258,1.967035764413034,0.888050939884583,1.84415254474881,,1.0848549946294312,1.061159420289854,1.0520152009848525,1.1750608075239182,0.9871616786631308
2017-08-16,1.87521957221856,2.0460617853857195,0.9019817634219682,1.8184653762237155,,1.0804914070891518,1.0673913043478251,1.0471337579617834,1.1769417869304368,0.9936755482594603
2017-08-17,1.885935624912168,2.0496829379046164,0.9013137748810128,1.8250829720037114,,1.0597475832438243,1.0492753623188398,1.0282823957608522,1.1413004702448521,0.9761964894557392
2017-08-18,1.8026873044906433,2.019298072443822,0.9465665879200783,1.7994979619040368,,1.0573308270676696,1.0505797101449266,1.026034362789702,1.1268363872223126,0.9746390537525781
2017-08-21,1.7729526832324387,2.2042105430707477,0.9736029022437476,2.1842738466016893,,1.0553839957035451,1.0456521739130427,1.020489214794198,1.0957029349764882,0.9690512270067769
2017-08-22,1.8059257626276013,2.1356165534965514,0.9457910835193575,2.717438789278238,,1.0726369495166492,1.0602898550724629,1.0350586094310337,1.1070212420950223,0.989603064359978
2017-08-23,1.8332567222760603,2.1671844618118516,1.0903365668650096,2.8045001715045847,,1.0739795918367352,1.05391304347826,1.0255312316009209,1.1440570779957844,0.9918971250578776
2017-08-24,1.8775031329613845,2.2013651812024118,1.0092432035808805,2.488035375232555,,1.0692132116004303,1.0534782608695643,1.0195900016057382,1.1445759688665482,0.9859094161720755
2017-08-25,1.892191809316783,2.250894621052104,1.0341704429712337,2.46725436369168,,1.0731740064446837,1.0553623188405787,1.0118931649092762,1.128749797308254,0.979185082291535
2017-08-28,1.938054324532861,2.256531304257988,1.0548553393702569,2.713783217690559,,1.0839822771213754,1.0555072463768107,1.0127067387464543,1.1209988649262208,0.976691080523635
2017-08-29,2.0197920524899717,2.4047489876725074,1.068571582269929,2.647491273932148,,1.093649301825994,1.0586956521739121,1.0213134935502868,1.1265120804280855,0.9847097697520729
2017-08-30,2.093220174341261,2.4840534171246555,1.104779263347152,2.7522745311816226,,1.0966031149301831,1.072608695652173,1.0357972488358407,1.1453867358521166,0.993002062549985
2017-08-31,2.161770594113827,2.510461171464817,1.2304677553325447,3.083248861405064,,1.1009667024704626,1.083623188405796,1.0497243483380618,1.1542078806551002,1.0052195142484317
2017-09-01,2.235433969484425,2.5328074858626053,1.4639930662444236,3.029370730288947,,1.1013023630504843,1.0715942028985497,1.0472086923941555,1.1525863466839634,1.0017994696300034
2017-09-05,2.303105324080153,2.6955288203345327,1.582161807317338,3.1726357176015827,,1.088077336197638,1.0668115942028975,1.033313707648665,1.133744121939355,0.990739571494717
2017-09-06,2.3778623851477243,2.8158114234937357,1.736718288341604,3.328666020252398,,1.0869360902255647,1.063768115942028,1.0360220521329555,1.1173341981514515,0.9913078250620867
2017-09-07,2.374015137527302,2.7837778040265206,1.7096149776314864,3.27522776914705,,1.0825725026852855,1.077391304347825,1.0485146925012048,1.137052051240474,0.9995895946457884
2017-09-08,2.218876183439524,2.5730138081389393,1.5663983171715985,3.1037030147754088,,1.0649167561761554,1.072173913043477,1.03398811754001,1.113669531376683,0.9906659089952433
2017-09-11,2.2362246447076526,2.6054928247821536,1.6081989343843064,3.133004686231551,,1.0841836734693884,1.0834782608695641,1.0468982497457586,1.1794713799254102,0.9926442732668264
2017-09-12,2.2179589462166875,2.5537401313957857,1.54278993462903,3.049997861718478,,1.0798872180451136,1.082318840579709,1.0518439222822893,1.1764228960596732,0.9961800732415707
2017-09-13,2.0851783719378645,2.437270878561006,1.4752586932312362,2.927907563984551,,1.0717642320085936,1.0899999999999987,1.0700636942675166,1.1877087724987847,1.0001683714273686
2017-09-14,1.6647851487463035,1.8834197856463413,1.000343246349272,2.393363440126922,,1.0625671321160048,1.0836231884057959,1.0621527591928497,1.224712177720124,0.9893189375762931
2017-09-15,1.9264088015514058,2.170005099760598,1.1535460203471808,2.641042742634316,,1.0733082706766923,1.0914492753623177,1.0563506931434998,1.2317496351548574,0.9842257018983877
2017-09-18,2.1751653161485742,2.5028465216953344,1.2705577453848376,2.8017035746592005,,1.0651852846401724,1.0892753623188394,1.0428624953165986,1.2485811577752561,0.9783958412257439
2017-09-19,2.1137147177286333,2.437525019666699,1.229777276867048,2.7213657610580286,,1.065588077336198,1.0933333333333322,1.038227265428465,1.2164747851467497,0.9858778465294438
2017-09-20,2.091534284134531,2.4285901876950375,1.1902158960063318,2.699232175579695,,1.0477309344790553,1.086086956521738,1.0418134132633952,1.2126155342954443,0.9971166393063096
2017-09-21,1.9668656593210607,2.23778689459014,1.0962472041889142,2.5351092720294566,,1.0297395273899037,1.0755072463768103,1.0326500026762302,1.1885195394843528,0.99712716252052
2017-09-22,1.9636803706205617,2.2899774188555435,1.1284279132573802,2.566711771081409,,1.0196697099892593,1.078405797101448,1.0224268051169518,1.1386087238527653,0.9926127036241947
2017-09-25,2.067631322168909,2.3503893911880827,1.2186163759923687,2.6506505741953537,,1.0106740064446837,1.0617391304347814,1.0060375742653753,1.1188260094048978,0.9831628572631221
2017-09-26,2.060268160411034,2.316480034122659,1.22952802098021,2.7445883569905827,,1.0280612244897964,1.0617391304347814,1.004763688915057,1.1196692070698888,0.986477669739445
2017-09-27,2.210674655555836,2.465150090826816,1.3264395964763898,2.9697115837329617,,1.0353786251342647,1.0702898550724622,1.0178986244179207,1.1057888762769588,1.0101233320705474
2017-09-28,2.211034278603001,2.4012025597983047,1.2778433522113148,2.879618437861969,,1.0290010741138567,1.0705797101449261,1.023818444575283,1.1013458731960442,1.0152902302479265
2017-09-29,2.2086442071085117,2.3506251430854452,1.2433003150110855,2.8299889992392173,,1.0346401718582177,1.0795652173913028,1.0291173794358515,1.1062104751094544,1.0246664141095254
2017-10-02,2.2268041723259424,2.320544822766187,1.2241381675499017,2.822752919602673,,1.0325590762620844,1.0813043478260853,1.0268051169512398,1.1076049943246318,1.0180894052279328
2017-10-03,2.1941608827976755,2.2920768216274054,1.1991289530905924,2.8311718199490374,,1.0370569280343722,1.0762318840579694,1.0245677888989997,1.129041673423059,1.0229406069789955
2017-10-04,2.1496560345356373,2.2985479131546698,1.183554644864309,2.9765196118792416,,1.0303437164339426,1.0824637681159404,1.0335063961890496,1.1513215501864773,1.0173633034474048
2017-10-05,2.1795864785967693,2.303910355154996,1.1837024278334802,3.294267001150115,,1.0431659505907631,1.1010144927536216,1.049991971310818,1.1523593319280048,1.0367365408090246
2017-10-06,2.208628206631066,2.413643895238156,1.1955955748579954,3.2527986986176107,,1.0425617615467246,1.1014492753623173,1.0593373655194567,1.1573860872385284,1.045628656816938
2017-10-09,2.3037056617153238,2.325943087953849,1.1228170433435634,2.8978006280763413,,1.0461868958109566,1.105652173913042,1.0608467590858004,1.1121777201232372,1.044229069326935
2017-10-10,2.308912513855626,2.357510766294504,1.1419443663706537,3.0149554544731667,,1.0465896885069823,1.105652173913042,1.0567895948188197,1.1532025295929955,1.0394830997179776
2017-10-11,2.3275255247730753,2.383689954616379,1.1450744422025323,3.078037034278264,,1.0509532760472615,1.1075362318840565,1.0651394315688063,1.149991892330145,1.0582670370838065
2017-10-12,2.581046439763205,2.3740413820747213,1.3398142111669449,2.9077853483734812,,1.0472610096670252,1.1176811594202885,1.0714874484825783,1.1534944057078003,1.0582670370838065
2017-10-13,2.716049774292363,2.656491277512742,1.3369594452894822,3.0147927232925387,,1.0539070891514506,1.123043478260868,1.0736391371835365,1.15313766823415,1.0606031906385482
2017-10-16,2.7374978108106225,2.6293701290810687,1.3206085912328391,2.906093542699491,,1.073308270676692,1.1253623188405781,1.0772788096130177,1.1370196205610514,1.0621606263417094
2017-10-17,2.696846435571508,2.5179355881624628,1.225052590230377,2.5771800188053295,,1.0772690655209456,1.1244927536231868,1.0802654819889743,1.1537214204637594,1.0638969566864498
2017-10-18,2.6724400096420835,2.4906756870073847,1.2448030959022307,2.489816444640187,,1.0725026852846404,1.1247826086956503,1.0672804153508542,1.1663693854386255,1.065727995959085
2017-10-19,2.7219429596155065,2.443295854248148,1.2245945802746951,2.4281941263409634,0.9994261871122139,1.0471267454350164,1.1291304347826068,1.0561580046031156,1.1409437327712022,1.0542576924695872
2017-10-20,2.8444562490949776,2.3948363153687717,1.2279498861902547,2.3904849464862146,1.1286722258541684,1.0489393125671325,1.1421739130434763,1.052197184606327,1.1191827468785478,1.0576566906595943
2017-10-23,2.823854852939555,2.345606711754311,1.1916706195446216,2.331991451774986,1.0575755356514498,1.048402255639098,1.14246376811594,1.0344163142964196,1.0929787579049786,1.0371048533063931
2017-10-24,2.629642519462829,2.4213182317880095,1.212594557958956,2.432895660687663,1.1132975445148519,1.0546455424274974,1.1428985507246356,1.0446930364502491,1.094016539646506,1.0402092014985052
2017-10-25,2.702983934358318,2.4191156445448296,1.2216239730354885,2.402488421152407,1.1072838098317106,1.050013426423201,1.1395652173913022,1.0414922656960877,1.056721258310362,1.043334596119038
2017-10-26,2.7874052949349943,2.396616156442936,1.2102479094430612,2.3876716321113265,1.079757288822391,1.0567266380236306,1.1414492753623169,1.0409784295883961,1.0577914707313123,1.0432925032621956
2017-10-27,2.7364542235241274,2.4146188697531312,1.2000691397579213,2.3736519488097976,1.0764366151424916,1.094589151450054,1.2146376811594182,1.1785580474227912,1.0406032106372634,1.087753083301763
2017-10-30,2.727891646007052,2.4345590855491333,1.1850552665259324,2.3758664058989747,1.0777036459792921,1.1192266380236309,1.2157971014492732,1.1891559171439279,1.0380411869628674,1.0871848297343933
2017-10-31,2.8459838382744396,2.413036794113041,1.1598398975349877,2.352632181518882,1.1485378780861795,1.1348012889366275,1.2055072463768095,1.1831932773109246,1.0751743149018977,1.0870901208064983
2017-11-01,3.0006635642505137,2.3239092910749704,1.1225909065284705,2.274575498301445,0.8768830419497147,1.1203678839957036,1.2055072463768095,1.1814804902852865,1.0412842549051409,1.0971450519846773
2017-11-02,3.154837218320276,2.2820875071270112,1.1577251926708534,2.4030374428820482,0.8094745183339996,1.128558002148228,1.2181159420289833,1.1713536369962,0.9705205124047355,1.0975396725175728
2017-11-03,3.233015349067681,2.4313300487946905,1.1864492184729722,2.444116207721486,0.8652420222591244,1.158029001074114,1.2194202898550703,1.1899587860621959,0.9926706664504628,1.1049269688933776
2017-11-06,3.0964707798200486,2.4628208568757533,1.1975977682576684,2.4934327687847886,0.8761329667091751,1.169777121374866,1.2242028985507225,1.1996574425948727,0.9819361115615378,1.0972344993054668
2017-11-07,3.124237825624701,2.4126796891507145,1.3270290823105408,2.533837571262215,0.8755437719369479,1.1735365198711065,1.2213043478260848,1.202344377241343,0.9925409437327719,1.1074525403039093
2017-11-08,3.2528750430219318,2.5246277324686197,1.3496378235633266,2.6193324910291547,0.9878037470424094,1.1831364124597208,1.2255072463768095,1.2127388535031853,0.987157450948598,1.1136612366881327
2017-11-09,3.1327609787473234,2.6340968673210887,1.3932369994970704,2.6254547967243296,1.2872576788690009,1.180719656283566,1.218695652173911,1.2087245089118457,0.9826171558294152,1.1025381992675831
2017-11-10,2.9019535226662354,2.4626912381632593,1.2817078314547574,2.4898221782466083,1.0721306139371194,1.172596670247046,1.2155072463768095,1.204678049563775,0.9826171558294152,1.0987814117944175
2017-11-13,3.1772728212971835,2.471924023230138,1.33058932201668,2.5817701839024996,1.098041744997308,1.1678974221267453,1.2163768115942009,1.2087673285874867,1.022863628993028,1.0956770636023057
2017-11-14,3.2906129230818086,2.6568705270339734,1.377904885175497,2.661586072997976,1.146748608172752,1.1502416756176155,1.2181159420289833,1.21697800139164,1.0011350737797964,1.0961400850275698
2017-11-15,3.609894893232076,2.6204145743599745,1.3898335754337927,2.697183756698754,1.1374029866335045,1.1350698174006446,1.2026086956521718,1.2061125086977473,1.0095670504297072,1.090636443995453
2017-11-16,3.8657725537227914,2.5869771779090343,1.5538879966157264,2.8323231114887446,1.1851348904790107,1.1486305048335124,1.2057971014492732,1.2174597227426007,1.0134587319604353,1.1033274403333744
2017-11-17,3.8502391414251482,2.613079968238085,1.4772760322473275,2.8800275572743663,1.1331269901289476,1.1422529538131043,1.1942028985507225,1.2095273778301137,1.0217285552132325,1.0900892368565045
2017-11-20,3.9508609111543076,2.7043960791199617,1.4941540606035717,2.993252496802027,1.2263861744641489,1.141111707841031,1.196086956521737,1.205705721779158,1.0012647964974875,1.088794881508607
2017-11-21,3.899735383120298,2.669418109818934,1.4477267175379411,2.9065020470481695,1.1689752645588147,1.162325456498389,1.213333333333331,1.2198148049028534,1.0306794227339071,1.1052531885339048
2017-11-22,3.968457938823737,2.80511030484402,1.4881614988851593,2.9786484642535362,1.174425387161794,1.174543501611171,1.204492753623186,1.2376599047262224,1.013783038754663,1.1069579492360138
2017-11-24,4.046903530989022,3.2296896479195345,1.5656245708574321,2.9735802758491015,1.1984375211754807,1.1746106337271751,1.2066666666666641,1.2696033827543765,1.0233500891843694,1.111798627772866
2017-11-27,4.258459552790882,3.335495293369606,1.6615970917507483,3.0312215414073544,1.5690616127830936,1.168703007518797,1.215507246376809,1.2801263180431415,1.0274363547916339,1.1280990865850054
2017-11-28,4.442835578686283,3.2653940142538147,1.760416232286469,3.5640182963168967,3.753311797756922,1.1618555316863586,1.2301449275362293,1.277739121126158,1.0298362250689161,1.1189228437934071
2017-11-29,4.277730069849789,2.949740832480218,1.550453041970976,2.8709742872927246,2.8800110559131737,1.137755102040816,1.2078260869565194,1.2431301182893546,0.9973731149667595,1.091657195773876
2017-11-30,4.50742684804222,3.127515916298413,1.6348418806928244,2.9894557952511462,3.857120787793155,1.1536654135338344,1.2198550724637656,1.259701332762405,1.0016215339711376,1.0903838868543996
2017-12-01,4.762783535410664,3.2356489673045323,1.7992871905010848,3.048422010173029,4.068044968712291,1.1482948442534908,1.2211594202898526,1.2442862495316602,0.9940976163450632,1.0787031190806906
2017-12-04,4.922837579191785,3.308310560345852,1.8422943310381787,3.06067769042062,4.203401828489185,1.1399033297529537,1.1750724637681136,1.2138842798265808,0.9897843359818397,1.0648124763227667
2017-12-05,5.1510056986394455,3.2716298750089017,1.8787170439203282,2.9753960615309167,4.047617417571705,1.138829215896885,1.1824637681159398,1.222041428036183,0.9849197340684296,1.0729469209075206
2017-12-06,5.87122595046249,3.14071021808011,1.7391330342548195,2.8461488432831223,3.977681150586834,1.1345998925886143,1.199710144927534,1.2335813306214212,1.015923463596563,1.0867533779517602
2017-12-07,7.823738817688605,3.1652105568701208,1.8328946120881027,2.6958020136317753,3.499789904300378,1.1366809881847475,1.1955072463768093,1.2415457902906393,1.009372466353171,1.09922338679126
2017-12-08,7.153886531564313,3.2776895273863094,2.2505804092858925,3.044477931435897,3.6931678567134947,1.137016648764769,1.2197101449275338,1.2439115773698022,1.0219880006486144,1.104285052826534
2017-12-11,7.741273376849315,3.734900914854761,3.2498794219280853,3.1954019460033707,4.007123963375542,1.1591702470461869,1.2352173913043454,1.251319381255688,1.066677476893142,1.107010565307066
2017-12-12,7.8061735549285345,4.856399886225437,4.7727327171865985,4.8377668391731605,4.4541460874293755,1.1526584317937703,1.2402898550724613,1.2472086923941559,1.1059834603534953,1.1036431367596904
2017-12-13,7.47814272072877,5.208917141186836,4.540268240762932,6.095088704893164,4.4809095128118575,1.1564849624060154,1.2369565217391278,1.2461917250976835,1.0994973244689483,1.1064002188828541
2017-12-14,7.632147777170489,5.170310880902721,4.129530496108523,11.029272490772351,7.236445744338603,1.1561493018259938,1.2273913043478235,1.2570358079537558,1.0958002270147567,1.1127983331228675
