date,BTC,ETH,BNB,XRP,ADA
1/07/2018,6366.499468,449.4300451,14.45872833,0.465005651,0.137827099
2/07/2018,6312.877243,447.6805506,14.10889422,0.459475978,0.141504188
3/07/2018,6595.547313,472.3116584,14.54325333,0.485941379,0.153591942
4/07/2018,6497.607355,459.6987235,14.07494099,0.483524848,0.149856109
5/07/2018,6562.721737,463.2222083,13.923172,0.4889309,0.150808399
6/07/2018,6537.740872,466.8794801,13.34742049,0.476424232,0.147443318
7/07/2018,6603.294704,467.5901145,13.19453811,0.477898129,0.145444021
8/07/2018,6759.836089,481.5238235,13.93807567,0.484151866,0.148038272
9/07/2018,6700.635479,483.8040308,13.68810577,0.476978629,0.145327687
10/07/2018,6648.256796,469.7022294,13.09470383,0.47257773,0.139655047
11/07/2018,6303.380665,431.7644545,12.72013501,0.444893858,0.128669097
12/07/2018,6373.234805,443.0254304,12.56879984,0.449035941,0.131275308
13/07/2018,6230.590197,427.7922444,11.95841387,0.435829349,0.12684678
14/07/2018,6248.397313,431.2669397,11.97641131,0.437947097,0.13718089
15/07/2018,6246.137412,431.7845684,12.05488082,0.438412987,0.136830826
16/07/2018,6349.695837,446.6095209,12.19015839,0.445659904,0.142128623
17/07/2018,6741.69196,478.208507,13.18712085,0.481584969,0.159495748
18/07/2018,7303.37306,497.1775461,13.69249108,0.5041828,0.170946235
19/07/2018,7334.771372,475.9901579,12.77496287,0.48419496,0.179256421
20/07/2018,7442.800739,464.7899427,12.56032215,0.47555189,0.181033057
21/07/2018,7331.871523,447.2032909,11.76254197,0.445942327,0.162290841
22/07/2018,7379.137272,458.0790284,11.80520743,0.45415051,0.163134845
23/07/2018,7395.866405,455.5332019,11.68262503,0.448753208,0.169667111
24/07/2018,7704.995679,447.9213791,11.72511953,0.445060184,0.164440671
25/07/2018,8422.373923,477.2092717,11.99478125,0.458077795,0.172853897
26/07/2018,8144.553482,468.7374923,12.77635407,0.458664303,0.172129233
27/07/2018,7929.079244,460.8693339,13.26159092,0.448791278,0.164716517
28/07/2018,8145.333168,467.9579266,13.59910247,0.452254669,0.165133323
29/07/2018,8192.135702,465.8991553,14.33731107,0.454544423,0.163514435
30/07/2018,8197.593576,466.4192291,13.95636407,0.452850734,0.163344113
31/07/2018,8185.921138,458.0809212,13.21329191,0.446519265,0.153861402
1/08/2018,7738.249305,432.3501179,13.74159122,0.435434576,0.143065167
2/08/2018,7612.300754,417.2754068,13.5850953,0.447298456,0.140928856
3/08/2018,7540.633151,410.9251331,14.17158564,0.431147693,0.131716483
4/08/2018,7411.666382,417.3553932,14.08927443,0.440918782,0.130116788
5/08/2018,7009.012012,406.8839912,13.84000403,0.430049486,0.12693422
6/08/2018,7036.609331,409.1649354,13.64650633,0.434473671,0.130987382
7/08/2018,6926.116779,404.8171979,13.68491651,0.413334209,0.130258781
8/08/2018,6711.732422,377.7509011,13.08734585,0.380186552,0.125162071
9/08/2018,6259.52771,353.6461229,12.11359206,0.331736887,0.114469363
10/08/2018,6531.249787,363.6851799,12.79837847,0.346205383,0.123206521
11/08/2018,6166.590418,332.4924331,12.11358961,0.320764595,0.115668819
12/08/2018,6205.21848,317.3144774,11.61814551,0.30066297,0.111133282
13/08/2018,6318.407222,317.9561131,11.69487874,0.297115002,0.112346561
14/08/2018,6283.996251,284.9586647,10.17861187,0.279172648,0.103942449
15/08/2018,6212.22604,277.7460166,9.449201892,0.273936557,0.094587283
16/08/2018,6267.768709,281.1411931,9.418462504,0.281679614,0.094589623
17/08/2018,6309.385226,286.3202214,9.730852564,0.29235691,0.095164417
18/08/2018,6566.715163,314.7932527,10.75107593,0.365942509,0.109912775
19/08/2018,6382.060591,293.1769918,9.860936317,0.326364281,0.099656546
20/08/2018,6475.49402,299.4351226,10.12460607,0.343703475,0.102443318
21/08/2018,6242.882438,271.0615522,9.625466853,0.318491396,0.093829543
22/08/2018,6467.27173,280.3747171,9.713725631,0.334633042,0.094893038
23/08/2018,6336.656327,269.2483994,9.445564799,0.319322255,0.089946781
24/08/2018,6521.065718,275.8083851,9.687856674,0.327469186,0.092342233
25/08/2018,6684.379144,281.734642,10.19220423,0.327292583,0.094276742
26/08/2018,6736.036058,277.9667106,10.11614333,0.328022313,0.09447831
27/08/2018,6728.288003,273.5034142,10.22069825,0.32358914,0.09332999
28/08/2018,6911.096029,286.9611038,11.21713621,0.33831813,0.100915751
29/08/2018,7075.983405,296.2961276,11.46807944,0.352397894,0.105695436
30/08/2018,7046.748947,288.5053606,11.16314515,0.344660533,0.105332719
31/08/2018,7024.145107,285.1028726,10.7518393,0.335561857,0.100893918
1/09/2018,7027.631279,282.2231787,10.99513047,0.335519503,0.102229525
2/09/2018,7211.270768,295.6461618,11.4149243,0.347982818,0.107423657
3/09/2018,7305.272801,294.5856885,11.283285,0.342654064,0.105546661
4/09/2018,7260.897517,288.8528256,11.26149069,0.335754548,0.103623293
5/09/2018,7359.462993,285.4857566,11.35357184,0.330812177,0.105293413
6/09/2018,6764.926774,232.5957687,10.11806618,0.281468176,0.088588943
7/09/2018,6498.279613,229.374958,10.25596593,0.301489352,0.088449542
8/09/2018,6397.81887,215.4322375,9.972013784,0.289365052,0.083302832
9/09/2018,6181.194451,196.8653869,9.468553219,0.274581995,0.077848688
10/09/2018,6260.764806,195.8773383,9.503090271,0.27749808,0.076393002
11/09/2018,6308.135475,196.3615327,9.511179738,0.26881171,0.073419888
12/09/2018,6278.91707,184.0822318,9.348234583,0.263836394,0.070249999
13/09/2018,6330.574238,182.9455763,9.202946939,0.270151107,0.066638363
14/09/2018,6486.46163,211.8267275,9.613665899,0.280815933,0.069898913
15/09/2018,6500.012255,211.3835617,9.922363177,0.276880547,0.0681112
16/09/2018,6530.221146,223.0530823,10.11287927,0.281883918,0.069335334
17/09/2018,6506.248493,220.1415794,9.936509386,0.28120384,0.069926851
18/09/2018,6250.121727,196.5766097,9.366957078,0.271347906,0.063703714
19/09/2018,6347.069255,210.1506965,9.547476047,0.321950175,0.069260576
20/09/2018,6383.753841,209.1425268,9.609423515,0.326004614,0.072087089
21/09/2018,6491.885242,224.3809777,10.05375109,0.449615905,0.081161799
22/09/2018,6753.834472,247.4100179,10.4471347,0.565418551,0.087938025
23/09/2018,6747.032173,241.8437318,10.31689962,0.573448623,0.083682619
24/09/2018,6711.029452,244.7847955,10.3096821,0.572512681,0.08990618
25/09/2018,6596.187313,228.3409115,10.04037692,0.494431878,0.082776148
26/09/2018,6441.311545,219.5043438,9.790952201,0.528123262,0.080981204
27/09/2018,6462.795635,214.9793803,9.744685924,0.514998566,0.079166623
28/09/2018,6704.704246,229.2219593,10.05583929,0.542321115,0.0863093
29/09/2018,6634.765965,222.2292398,9.971699205,0.540110979,0.084024662
30/09/2018,6606.073795,231.7358733,9.968252402,0.57164087,0.084582605
1/10/2018,6626.037956,232.7813852,10.01289673,0.58161275,0.085168913
2/10/2018,6598.84126,231.1436846,9.960803049,0.577382932,0.084585802
3/10/2018,6524.607698,225.7948538,10.33975775,0.516662498,0.082331753
4/10/2018,6499.262379,220.4744603,10.28305146,0.528511844,0.080886138
5/10/2018,6578.701809,222.1958478,10.30682103,0.527541728,0.081457957
6/10/2018,6621.189364,228.0360702,10.65345099,0.519752781,0.08319801
7/10/2018,6589.124682,225.0688073,10.42739371,0.488678786,0.081494967
8/10/2018,6584.832153,225.6583486,10.54987684,0.48306769,0.084611412
9/10/2018,6653.089451,229.524615,10.56125682,0.49118236,0.086870699
10/10/2018,6633.74573,227.9689078,10.42551907,0.48025563,0.086427918
11/10/2018,6582.455082,225.6620162,10.37637448,0.463130196,0.084860436
12/10/2018,6234.367641,192.0010841,9.289349963,0.382765898,0.071003214
13/10/2018,6285.592983,197.0680159,9.549568093,0.421278584,0.073535019
14/10/2018,6314.883384,201.0534997,9.61128514,0.422132428,0.073759661
15/10/2018,6328.55476,196.3186984,9.578718559,0.40522945,0.071678858
16/10/2018,6659.875508,212.2030694,10.46706459,0.453025899,0.075713862
17/10/2018,6635.125668,212.4442865,10.15127852,0.475810518,0.077001436
18/10/2018,6635.741832,211.082693,10.12046587,0.47589815,0.078768464
19/10/2018,6517.511088,204.3130489,9.850359939,0.461449988,0.075798572
20/10/2018,6483.827769,203.9762625,9.851806399,0.457672067,0.076411855
21/10/2018,6532.67875,206.8820987,9.879532148,0.464206079,0.077267183
22/10/2018,6529.670021,206.3098268,9.89136164,0.460829574,0.076538147
23/10/2018,6512.589059,205.0377549,9.823331442,0.456776058,0.076527673
24/10/2018,6472.799661,204.0839456,9.852828046,0.463953781,0.07500109
25/10/2018,6481.44359,203.5221988,9.764645098,0.458797754,0.074680965
26/10/2018,6458.191522,202.3530228,9.737861459,0.460452039,0.07432406
27/10/2018,6468.826425,203.3849686,9.756205636,0.461604975,0.074182545
28/10/2018,6457.058635,203.1873963,9.688391701,0.457433361,0.072956041
29/10/2018,6481.323142,204.7223407,9.703464182,0.463058429,0.07348245
30/10/2018,6292.647924,195.7514045,9.393117409,0.44091381,0.069684178
31/10/2018,6331.781808,197.4484496,9.43530055,0.446720328,0.06999556
1/11/2018,6366.72011,198.6390488,9.479385525,0.453618031,0.070445185
2/11/2018,6379.972972,199.122607,9.5705122,0.458067702,0.071037012
3/11/2018,6425.441583,202.2827572,9.645800855,0.461717666,0.073171531
4/11/2018,6388.189788,200.1362278,9.580928362,0.457133843,0.071733427
5/11/2018,6351.061941,206.8144296,9.450966456,0.459944341,0.075732711
6/11/2018,6415.443409,209.1088766,9.700565893,0.49667129,0.076255497
7/11/2018,6474.84729,219.1608871,9.80615103,0.549978539,0.080897298
8/11/2018,6574.80118,219.0157748,9.876521213,0.539121323,0.078970675
9/11/2018,6490.454731,213.4076344,9.704750133,0.496651479,0.07699584
10/11/2018,6413.782039,210.7906196,9.56672173,0.502568553,0.074665194
11/11/2018,6429.898792,212.9658279,9.578784336,0.508052976,0.07537447
12/11/2018,6434.284597,212.4733247,9.526052837,0.50878586,0.076823291
13/11/2018,6411.353436,211.6569092,9.407127583,0.520972685,0.076381278
14/11/2018,6394.289276,208.5822965,9.311338308,0.513351643,0.074125591
15/11/2018,5788.612494,184.0225594,8.525935601,0.477334078,0.06556044
16/11/2018,5686.541131,182.4482426,8.247169297,0.486614088,0.063949438
17/11/2018,5609.956182,176.0224057,7.932765116,0.474831218,0.061398001
18/11/2018,5599.191596,175.6674164,7.806824872,0.495510037,0.061084635
19/11/2018,5638.861481,177.7286896,8.024143392,0.513161569,0.062066356
20/11/2018,4889.197859,150.3911628,6.698609655,0.481709708,0.052935798
21/11/2018,4450.711454,131.4766797,5.832637099,0.436569623,0.045370032
22/11/2018,4613.448412,137.1730432,6.229546966,0.449660133,0.048116378
23/11/2018,4307.388732,126.0663876,5.724389955,0.425897333,0.043888294
24/11/2018,4376.904947,124.1502964,5.622806578,0.4124455,0.044253371
25/11/2018,3895.836813,114.2879313,5.161088574,0.377212978,0.038722242
26/11/2018,4039.836551,117.5252775,5.211159773,0.378313185,0.038150369
27/11/2018,3811.923529,109.4309885,4.939163016,0.359461325,0.036105407
28/11/2018,3832.924516,110.4349436,4.942659188,0.361691441,0.036696162
29/11/2018,4267.243629,122.446425,5.325494509,0.391329242,0.042043285
30/11/2018,4279.475593,117.7053859,5.345066055,0.37969823,0.041841985
1/12/2018,4009.68958,113.4028832,5.074957927,0.362500394,0.039059899
2/12/2018,4189.573823,118.100759,5.264996326,0.372893853,0.041439856
3/12/2018,4124.593549,115.9442827,5.22538501,0.365815637,0.041502588
4/12/2018,3878.839235,108.6768476,5.069712934,0.349260797,0.038869853
5/12/2018,3943.692812,109.851915,5.870951978,0.351926459,0.0375918
6/12/2018,3751.691966,102.5110418,6.055712917,0.340029767,0.034462597
7/12/2018,3466.763864,91.10115846,4.932219779,0.30745641,0.030512032
8/12/2018,3408.523617,92.96795017,4.51417823,0.301739016,0.029732206
9/12/2018,3424.705861,90.6782561,4.697468728,0.304723486,0.030388027
10/12/2018,3550.546434,93.53012682,4.800011651,0.309820239,0.031334755
11/12/2018,3433.80844,89.85371731,4.588865166,0.299307291,0.029765126
12/12/2018,3378.808778,87.8504107,4.855499741,0.298403135,0.02933815
13/12/2018,3438.100074,89.37790162,4.971389324,0.304134643,0.030274979
14/12/2018,3294.636157,85.95872706,4.595914062,0.298562007,0.029065645
15/12/2018,3216.62715,83.78596236,4.470332467,0.287746264,0.028294976
16/12/2018,3221.976204,83.83358213,4.537446812,0.283748015,0.02769
17/12/2018,3217.046835,84.4658464,4.650392789,0.285841623,0.028878525
18/12/2018,3506.217013,94.07306838,5.057060144,0.325080692,0.032245559
19/12/2018,3655.775046,100.0500254,5.515644591,0.347560397,0.03455536
20/12/2018,3687.750553,99.49155366,5.417985795,0.34806589,0.034897063
21/12/2018,4065.097238,114.4291837,5.672118942,0.373282842,0.038880259
22/12/2018,3846.227498,107.8531811,5.484271605,0.355167683,0.040443056
23/12/2018,3960.567773,115.0458218,5.822532269,0.358262415,0.041620705
24/12/2018,3941.61774,129.2065034,5.964182578,0.366798336,0.043796083
25/12/2018,4021.990255,138.9578183,6.092826664,0.405202548,0.045302328
26/12/2018,3759.178427,127.6370725,5.363586134,0.375241446,0.040756837
27/12/2018,3781.613082,129.511374,5.596255047,0.373783351,0.040477487
28/12/2018,3587.70388,114.1013636,5.165815857,0.334843928,0.037244463
29/12/2018,3854.421097,134.0199395,5.880643805,0.369548555,0.040863764
30/12/2018,3778.19394,138.7542666,5.727557036,0.363589446,0.04063675
31/12/2018,3809.728229,137.631693,5.887829634,0.364233189,0.042738421
1/01/2019,3692.531566,131.4587247,6.082208642,0.349172923,0.04053718
2/01/2019,3794.264254,138.1448022,5.987466568,0.360088762,0.041910239
3/01/2019,3872.172184,152.8604527,6.057146526,0.370770356,0.044714509
4/01/2019,3776.525808,146.7305994,5.800075782,0.353942533,0.042006788
5/01/2019,3815.26808,153.0565669,5.967081321,0.355352215,0.043253514
6/01/2019,3787.307857,153.6518715,5.913821248,0.350772456,0.044203825
7/01/2019,4013.520091,154.6993084,6.266730706,0.3625507,0.048449481
8/01/2019,3989.668718,149.8986976,6.20820963,0.361809696,0.0473881
9/01/2019,3973.591255,148.1478655,6.572794065,0.362591758,0.047832113
10/01/2019,3982.225913,148.7388799,6.512428525,0.367277988,0.051379342
11/01/2019,3623.847729,126.6247525,5.839214504,0.329016068,0.043960678
12/01/2019,3632.849306,124.6267971,5.967149016,0.327532193,0.0433392
13/01/2019,3598.436347,123.7593626,5.873234279,0.327120936,0.043068001
14/01/2019,3495.832311,114.7660458,5.477064188,0.314021294,0.039570683
15/01/2019,3648.048286,127.4052733,6.007889287,0.331242552,0.04342197
16/01/2019,3567.801243,119.8143732,5.826389521,0.323266503,0.042207065
17/01/2019,3597.647323,122.2455385,6.060378577,0.327257976,0.044124389
18/01/2019,3620.981281,121.9272667,6.293633736,0.326232953,0.044726995
19/01/2019,3597.793252,119.1707392,6.454659338,0.320672171,0.043734277
20/01/2019,3674.587271,122.9281758,6.528987758,0.32749861,0.045107177
21/01/2019,3539.167531,117.6078729,6.400002633,0.316918408,0.042919459
22/01/2019,3531.004183,115.8268643,6.488161357,0.317981188,0.042532993
23/01/2019,3571.266908,117.8171888,6.449001722,0.317670921,0.043256168
24/01/2019,3555.700003,116.4160197,6.44396562,0.314888326,0.042621656
25/01/2019,3565.642005,116.2454357,6.431368874,0.315709922,0.042706203
26/01/2019,3564.822417,115.1499061,6.676620476,0.313872607,0.04237535
27/01/2019,3563.614563,115.3371669,6.938391869,0.312732721,0.042400539
28/01/2019,3553.121681,112.5134892,7.024177889,0.307470667,0.040917522
29/01/2019,3432.215668,105.3523919,6.157827944,0.292859916,0.038450036
30/01/2019,3413.375483,104.5978463,6.261472456,0.286608706,0.03797057
31/01/2019,3457.882649,108.2730947,6.135494736,0.319995126,0.039416122
1/02/2019,3431.943638,106.3359958,6.229535198,0.308474283,0.038157893
2/02/2019,3464.490148,107.0095583,6.52588522,0.306626326,0.038652985
3/02/2019,3486.581616,108.7781769,6.885857279,0.308301609,0.039022423
4/02/2019,3454.025844,107.199997,6.728319464,0.30174713,0.03807453
5/02/2019,3464.003509,107.6182454,7.056569561,0.299228087,0.037955208
6/02/2019,3469.894677,107.3170385,7.703485698,0.299167209,0.037962734
7/02/2019,3405.836861,104.6236262,7.998892954,0.289026903,0.036725974
8/02/2019,3394.014653,104.2653644,7.747491632,0.290246382,0.036411891
9/02/2019,3664.282103,119.3336046,8.575346764,0.310426758,0.040731839
10/02/2019,3667.408264,119.4895552,8.832465611,0.310604129,0.041175679
11/02/2019,3675.691629,124.8896348,9.004684247,0.307646798,0.042703301
12/02/2019,3631.44454,120.9702617,9.399578401,0.301530194,0.041643295
13/02/2019,3633.965047,122.5420889,9.290197063,0.303688816,0.041721816
14/02/2019,3610.062273,122.0941297,8.845295322,0.302816109,0.041045903
15/02/2019,3589.66183,120.592174,8.691700485,0.299648166,0.040372341
16/02/2019,3601.229191,121.5722785,9.260806467,0.300347835,0.040439278
17/02/2019,3622.591653,122.9386084,9.082714918,0.300203315,0.041004178
18/02/2019,3665.075531,133.8814696,9.20825506,0.302863246,0.041532949
19/02/2019,3886.5202,145.3260267,9.556665977,0.319814603,0.045359195
20/02/2019,3915.009971,143.6552342,10.48397152,0.321513327,0.045900893
21/02/2019,3976.808907,148.8684347,11.0893362,0.331449486,0.047322544
22/02/2019,3934.813594,145.2958232,10.4165498,0.320007924,0.044829648
23/02/2019,3973.641323,148.0416503,10.77038046,0.321543679,0.045833681
24/02/2019,4115.337927,157.6755956,10.64861151,0.331298363,0.048239798
25/02/2019,3742.868947,134.3160287,10.08682233,0.297176916,0.041981056
26/02/2019,3824.683504,137.8218665,9.688867287,0.325325121,0.043514534
27/02/2019,3809.209775,135.9978379,9.421308285,0.316383282,0.042860593
28/02/2019,3813.377892,134.8498171,9.819080867,0.310457936,0.043024208
1/03/2019,3815.607608,135.4906838,10.25416073,0.313361361,0.042794004
2/03/2019,3815.75394,134.9547088,11.25443305,0.315127936,0.042910052
3/03/2019,3819.645731,132.4074266,11.67509894,0.313088042,0.042316276
4/03/2019,3806.954274,130.5403477,11.31026637,0.311003434,0.042010865
5/03/2019,3712.812457,125.6240825,11.42268401,0.302542839,0.040182275
6/03/2019,3852.461666,136.5502477,13.63237836,0.314467345,0.042803453
7/03/2019,3860.510762,137.3266515,14.48480553,0.314551916,0.04250362
8/03/2019,3871.637248,136.7861423,14.91460799,0.312602818,0.04264896
9/03/2019,3861.879307,133.5416932,14.18260423,0.307457844,0.042376026
10/03/2019,3941.600873,137.1960003,14.48600918,0.313513009,0.046648731
11/03/2019,3923.559789,135.6208021,14.39201458,0.313052422,0.045522956
12/03/2019,3860.35923,132.387534,14.32642353,0.308844856,0.047349574
13/03/2019,3876.480853,133.2874256,15.20155288,0.310231701,0.047212018
14/03/2019,3865.817783,131.6683445,14.96429865,0.313169158,0.046196136
15/03/2019,3876.698708,132.1462379,14.84706882,0.310863993,0.047615948
16/03/2019,3925.46058,136.4478648,14.88156867,0.314542292,0.049811873
17/03/2019,4007.709464,141.0880442,15.99002735,0.318492506,0.051233261
18/03/2019,3980.990105,138.5506303,15.59759653,0.3151432,0.049687913
19/03/2019,3986.706894,137.6579489,15.51800708,0.314908251,0.050033142
20/03/2019,4013.576969,138.5225167,15.42537214,0.316658034,0.051942873
21/03/2019,4045.572634,139.0759732,15.15589847,0.317424394,0.053288813
22/03/2019,3983.317781,135.0560107,14.38568844,0.310650369,0.052643
23/03/2019,3989.158491,136.099536,15.1769553,0.310546397,0.057768278
24/03/2019,4008.945386,137.1980687,15.13750874,0.311290158,0.063486563
25/03/2019,3993.3949,136.057483,17.15010427,0.307910085,0.061118437
26/03/2019,3927.577297,133.81752,16.77942019,0.302686227,0.058637989
27/03/2019,3938.659743,134.0299044,16.26811025,0.30119012,0.06146601
28/03/2019,4036.160918,139.6366066,16.58850726,0.309969326,0.066993016
29/03/2019,4028.391301,137.8119885,16.58463855,0.30695619,0.065585126
30/03/2019,4103.32286,143.1464431,16.48364656,0.307939693,0.071909242
31/03/2019,4103.856421,142.2896526,16.82370972,0.311000171,0.071813185
1/04/2019,4103.521739,141.586389,17.38018694,0.309343774,0.069984604
2/04/2019,4146.321928,141.5145552,17.88560491,0.312940273,0.072332133
3/04/2019,4862.230428,164.0505429,19.72322046,0.351873643,0.084634941
4/04/2019,4955.831824,160.4328383,18.78030097,0.341742643,0.090656283
5/04/2019,4899.021554,157.4122258,19.1857571,0.331021978,0.087182808
6/04/2019,5014.955827,165.1385235,19.33502874,0.362111434,0.090310876
7/04/2019,5041.869076,165.3251519,19.18521132,0.353476489,0.089869224
8/04/2019,5176.977884,174.090523,19.11219537,0.359223339,0.090081493
9/04/2019,5266.894776,180.0119236,18.05550689,0.358014325,0.086676103
10/04/2019,5172.175265,175.2941224,18.35060702,0.348685469,0.083365893
11/04/2019,5308.905683,177.3253178,18.26236657,0.354656089,0.089638472
12/04/2019,5047.793162,165.0371068,17.69181073,0.329859984,0.08308743
13/04/2019,5082.465152,164.5719484,18.23038877,0.326728105,0.083134975
14/04/2019,5072.987191,163.9716003,18.65239784,0.325649272,0.083404015
15/04/2019,5149.314493,167.6180012,19.32047993,0.328243595,0.084271676
16/04/2019,5039.881017,160.5324908,19.39936609,0.319633453,0.082209391
17/04/2019,5213.598377,166.4845379,19.7821335,0.326340321,0.083306886
18/04/2019,5218.95715,166.3272646,19.57311587,0.334831961,0.08273544
19/04/2019,5274.767013,173.4136278,21.70863673,0.336401506,0.081509429
20/04/2019,5280.354444,173.2282622,24.30866524,0.331007744,0.079281409
21/04/2019,5307.689183,173.1662877,24.94026495,0.327647394,0.076203889
22/04/2019,5311.16484,169.9878893,24.2077595,0.322881362,0.074000074
23/04/2019,5380.93579,171.0434708,23.92644833,0.323456638,0.077731048
24/04/2019,5557.925728,170.9129642,22.8959248,0.321024473,0.0742822
25/04/2019,5452.101753,165.6696601,23.09418229,0.301795121,0.072049677
26/04/2019,5203.088599,153.9304406,22.2565648,0.290039376,0.069329555
27/04/2019,5295.84732,157.3757012,22.9770062,0.299402113,0.069592769
28/04/2019,5256.977802,158.2891943,22.31561098,0.296795278,0.070205557
29/04/2019,5257.803249,156.5951891,22.85249365,0.296773284,0.06851306
30/04/2019,5199.755009,154.0802824,21.57229995,0.291808506,0.064263125
1/05/2019,5292.803975,160.7446918,21.76677002,0.306720306,0.069647118
2/05/2019,5354.5868,159.4893144,21.77171026,0.301680964,0.068443573
3/05/2019,5450.70662,160.957188,23.38732876,0.300714776,0.068048675
4/05/2019,5731.4931,166.6321153,23.59959421,0.306138753,0.069361873
5/05/2019,5803.943309,162.8363169,22.73977036,0.303128567,0.066632796
6/05/2019,5749.32378,162.370135,22.84671087,0.300561856,0.065680766
7/05/2019,5715.757136,172.8283285,22.11265108,0.301147546,0.066451684
8/05/2019,5841.053771,170.0958975,21.38139633,0.297903399,0.063882851
9/05/2019,5957.856733,170.1106331,20.59711189,0.299766317,0.06421839
10/05/2019,6168.268996,170.5754942,18.73969018,0.296322718,0.061683513
11/05/2019,6370.233759,172.6820909,19.55523566,0.299614086,0.063242576
12/05/2019,7258.261281,196.6901677,21.31073846,0.328317311,0.076628151
13/05/2019,6953.751389,187.2720184,20.77462731,0.30935237,0.069985537
14/05/2019,7805.981649,196.076113,23.49448352,0.324773315,0.072918842
15/05/2019,7990.055554,218.2846097,23.53717172,0.407491033,0.084299251
16/05/2019,8192.223139,248.7450043,26.96507655,0.458996448,0.094907147
17/05/2019,7875.9132,264.9001214,26.47683586,0.419605752,0.088172054
18/05/2019,7343.371457,243.5704992,25.70847774,0.388207589,0.083151832
19/05/2019,7300.655158,235.3272013,28.95589218,0.373725485,0.079275113
20/05/2019,8168.73069,260.596984,29.2142513,0.41652545,0.086677757
21/05/2019,7976.851713,251.9614995,29.1301795,0.397631114,0.084772631
22/05/2019,7958.365526,256.0830402,32.40236518,0.397765559,0.084504719
23/05/2019,7665.796854,244.549463,31.34685233,0.37508569,0.078129
24/05/2019,7861.812792,244.6460958,31.67731409,0.379831907,0.080138282
25/05/2019,7977.244882,248.5452629,34.05990832,0.382701941,0.080493025
26/05/2019,8037.627432,250.8203647,35.12279275,0.386310791,0.08020427
27/05/2019,8631.080578,266.1221821,33.53523858,0.40808037,0.08570334
28/05/2019,8816.033915,273.4050882,34.23934052,0.436673557,0.091890182
29/05/2019,8726.97811,271.2278672,33.12236093,0.447068004,0.092935662
30/05/2019,8650.677406,268.7857565,33.60645348,0.444211484,0.090934473
31/05/2019,8310.891063,255.3773631,31.76155997,0.423119421,0.08489877
1/06/2019,8575.646353,268.1260392,32.93210778,0.43942584,0.089792946
2/06/2019,8554.261728,264.7273243,32.92165108,0.429539982,0.090658821
3/06/2019,8743.705469,269.9388295,33.22954216,0.445941692,0.096378879
4/06/2019,8173.632762,251.7525753,30.90930524,0.425268776,0.088824876
5/06/2019,7683.636261,240.2394337,29.11703518,0.400012334,0.082378006
6/06/2019,7812.448855,246.8265691,30.98179915,0.403393523,0.083237266
7/06/2019,7821.123897,249.9679118,31.31891223,0.422371422,0.08386005
8/06/2019,8036.108159,250.6368932,31.60817387,0.423156871,0.085773804
9/06/2019,7942.539284,244.6298057,31.85574208,0.411545205,0.08430244
10/06/2019,7668.029628,232.0415842,30.25359142,0.387051361,0.079250541
11/06/2019,8002.729983,247.2522762,32.08186418,0.400943351,0.085448814
12/06/2019,7897.975477,245.0893785,31.97493864,0.392972679,0.087873783
13/06/2019,8145.059098,260.5666341,34.93884297,0.400999891,0.096198761
14/06/2019,8227.625726,255.1204266,35.06496914,0.400896649,0.089834399
15/06/2019,8671.505389,263.9285384,32.53511291,0.404907366,0.090273187
16/06/2019,8818.609507,268.1121929,32.73662176,0.409932101,0.091514252
17/06/2019,8978.772588,269.0716935,32.29551616,0.427079846,0.092248501
18/06/2019,9312.868295,273.1236885,33.8264991,0.445518123,0.093138246
19/06/2019,9094.021746,264.7879311,34.49030312,0.428744319,0.089585936
20/06/2019,9285.928674,269.1527998,35.25139482,0.436205547,0.090160743
21/06/2019,9548.314565,272.334691,36.8299815,0.431192459,0.088357588
22/06/2019,10118.35946,294.475623,38.91793858,0.444195434,0.089484939
23/06/2019,10704.92215,310.6549987,37.92614437,0.475668985,0.094393213
24/06/2019,10846.1251,307.9472103,37.2855083,0.468810865,0.096525283
25/06/2019,11045.55042,311.068229,37.52768022,0.473578245,0.097686524
26/06/2019,11808.4199,318.6359447,36.11575408,0.469946618,0.096750595
27/06/2019,12996.12434,337.3409578,35.74632894,0.465670987,0.097876579
28/06/2019,11178.683,295.8416529,33.98946095,0.408621436,0.086382254
29/06/2019,12352.19687,309.9490315,34.44017508,0.424197998,0.08904613
30/06/2019,11972.55567,321.432799,35.57000403,0.42896031,0.090459721
1/07/2019,10888.09718,292.838876,32.0894468,0.396437489,0.083308284
2/07/2019,10639.04629,295.2558981,33.25846995,0.407288327,0.083677702
3/07/2019,10822.76418,290.9596721,31.87192068,0.398830334,0.080884854
4/07/2019,11975.63739,304.1705424,32.58947073,0.407872151,0.082728598
5/07/2019,11229.60562,285.2194709,33.22910267,0.389542274,0.078905171
6/07/2019,10987.24886,287.9859106,32.69095245,0.379429422,0.076341631
7/07/2019,11279.47638,289.5771383,32.71442439,0.391589516,0.077472585
8/07/2019,11436.43075,305.3362529,33.06562097,0.395821331,0.079701823
9/07/2019,12260.2827,312.4663688,33.41995235,0.401872942,0.080303583
10/07/2019,12544.16726,307.7796838,32.53941804,0.394683588,0.077953216
11/07/2019,12166.39829,290.0099672,31.37039574,0.363827963,0.071893365
12/07/2019,11385.06049,268.635213,29.47546618,0.332173294,0.065127614
13/07/2019,11804.56279,275.8092084,32.04633826,0.344769613,0.069545249
